commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
1e036655dfdf355304b4d3ee79bd43fa19f583bd,1348209714,,,0,0,22,12,3,0.0,True,1.0,173776.0,4.0,3.0,False,5.0,16696278.272727272,11.0,2.0,6.0,1393.0,1393.0,6.0,1276.0,1276.0,5.0,1335.0,1335.0,0.0005063718457253,0.1127521309815174,0.1127521309815174
5772da7e911832e71634322345948b0c98d397bf,1397568449,,,4,0,2,1,1,1.0,True,5.0,238465.0,15.0,5.0,False,40.0,1862140.0,117.0,2.0,56.0,3290.0,3332.0,50.0,2517.0,2553.0,56.0,2528.0,2570.0,0.0027135104255926,0.1203941730934018,0.1223936018280491
df5c836fe9753e81cda4a30fa27ce7af5e6f9a5f,1311644839,,,22,15,3,1,1,0.549366586182079,True,1.0,14981.0,6.0,4.0,False,3.0,3420.0,3.0,1.0,28.0,27.0,49.0,28.0,27.0,49.0,22.0,26.0,42.0,0.0425925925925925,0.05,0.0796296296296296
cfb44c6528b2518274bf157388832d1d610ce0e4,1334687454,,1.0,34,10,2,2,2,0.9760206482366148,True,4.0,2530633.0,19.0,12.0,False,10.0,5990544.0,27.0,4.0,26.0,1534.0,1550.0,26.0,1533.0,1549.0,25.0,1454.0,1469.0,0.0032716748458537,0.1830879577198943,0.1849754624386561
5bf5ace38c3e63eb9110c69c74fbf4b66542c02e,1334216364,,,0,1,1,1,1,0.0,True,1.0,90182.0,13.0,7.0,False,1.0,6830520.0,3.0,2.0,538.0,1548.0,1955.0,536.0,1547.0,1953.0,489.0,878.0,1247.0,0.0764430577223088,0.1371294851794071,0.1946957878315132
8038195bbf30f7a3f5c6f639f183e5a3aadd5372,1333030054,,,11,11,2,1,1,0.4394969869215134,True,1.0,93655.0,3.0,3.0,False,1.0,479493.5,6.0,2.0,17.0,14.0,31.0,17.0,14.0,31.0,15.0,14.0,29.0,0.0026420079260237,0.0024768824306472,0.0049537648612945
699a5d75aab2de7e2c341be8533446597bee355e,1360838598,,,4,4,4,1,1,1.0,True,1.0,24211288.0,4.0,2.0,False,9.0,1563800.0,16.0,3.0,1533.0,2024.0,2024.0,1333.0,1777.0,1777.0,1177.0,1374.0,1374.0,0.0962890305705411,0.1123916952754618,0.1123916952754618
b3dc62609f27a6933eee8621f4eac57f9b90d100,1358756403,,,110,4,3,1,3,0.1604990826689439,True,2.0,14675.0,4.0,2.0,False,4.0,352589.3333333333,118.0,1.0,595.0,1799.0,2058.0,555.0,1597.0,1817.0,98.0,113.0,118.0,0.8319327731092437,0.957983193277311,1.0
22e6477185b7a91ae7c3c2813f1ecaff29f3e962,1338994309,,,1,2,1,1,1,0.0,True,2.0,575343.0,15.0,10.0,False,5.0,7968815.0,15.0,3.0,79.0,2040.0,2103.0,79.0,2038.0,2101.0,74.0,1145.0,1203.0,0.0093973186317504,0.1435910286931462,0.1508582884350332
112820ef4600e933c43562164813b1e19d74b246,1336715108,,,26,5,2,1,1,0.9629004147713268,True,1.0,266674.0,4.0,2.0,False,7.0,873275.0,17.0,3.0,139.0,199.0,199.0,139.0,199.0,199.0,128.0,171.0,171.0,0.0178275290215588,0.0237700386954118,0.0237700386954118
2573021475b799f58575baf24088ca337bb982b9,1396516249,,,8,8,3,2,1,0.9463946303571862,True,1.0,57465.0,12.0,2.0,False,45.0,1704588.0,104.0,2.0,922.0,646.0,1509.0,620.0,496.0,1068.0,500.0,552.0,1005.0,0.0240772779700115,0.0265763168012302,0.0483467896962706
07ff7fe52c25a1fde5f56b8a63f0d838f243b422,1331825939,,,2,1,1,1,1,0.0,True,1.0,421179.0,4.0,3.0,False,8.0,366394.0,31.0,1.0,38.0,238.0,248.0,38.0,237.0,247.0,36.0,208.0,217.0,0.0066059632208534,0.0373147652204963,0.0389216211390823
cce62e9ec7633aaa51a1ca3d68fea7022ade1ca6,1315537772,,,5,2,3,2,1,0.8699155297736259,False,,,,,True,,,,,,,,,,,,,,,,
